,Name,Major,Gender,Year,Transfer,Sentiment,Text,GEN,ATMD,REC,BACK,EXMP,PREP,PROF,COMM,PEER,RAC,GENERAL,STERM,PEERS,EXPM,IMP
377,Blue1,InfoS,male,Not Specified,No,NEU," I'm part of the Information Systems Council of Majors. I'm going to my second semester as a member/officer. Outside of that, I did have gone to a HackUMBC meeting, well, to a couple but besides that, I have not been involved in any other major or academic related organizations. 
",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
378,Blue2,InfoS,male,Not Specified,No,NEG," I can speak on this because I have a lot of experience in that. So, we have study jams every other week and those are really inclusive, we allow anybody to come, doesn't matter what major you're on. Also, I know that National Society of Black Engineers has the word black in it but you don't have to be black to join an organization so that's also another inclusion highlight. 
",False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
379,Blue1,InfoS,male,Not Specified,No,NEU," I would say inform students earlier on about what information systems is. It's really, you know going back to what I mentioned about 147, 247 courses, those are intro to Java courses, we learn about programming but we don't really learn about what our major is. You know, going to career fair as freshman and sophomore, I still don't know what my major is, that’s a little bit problematic. 
",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
380,Blue1,InfoS,male,Not Specified,No,NEU," Yeah so, you know, it would also be up to individual students to look at their department's website and talk to faculty and learn about it but at the same time, you know, intro courses should teach you what you're learning and what it is.  
",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
381,Blue2,InfoS,male,Not Specified,No,NEU," And I think that just like the ethics course we have, which is really not much about IS course if you think about it, we should have more courses like that since IS is such an interdisciplinary field we should have things that, you know, intersect with health, intersect with psychology, intersect with even CS. 
",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
382,Blue2,InfoS,male,Not Specified,No,POS," I would say the inclusion, the different atmospheres you get from IS because of the diversity so… 
",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
383,Blue1,InfoS,male,Not Specified,No,POS," Don't stop being diverse. 
",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
384,Blue1,InfoS,male,Not Specified,No,NEU," Sure. Maybe, it might be cool if we all got similar looking shirts, that say, ""IS,"" on it, Information Systems. 
",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
385,Blue1,InfoS,male,Not Specified,No,NEU," That'd be cool. Yeah, some branding, I mean, if I didn't look at the department website or look at the plaque or the sign outside the walls, I wouldn't be able tell that that's our symbol or even so much as care, really. I think, we don't need to be close buddy-buddies and feel like a big giant family but I think it'd be nice to have some branding, some association so you feel a different sense of belonging. I got a cold. But yeah, just some branding, I think that'd be good. 
",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
386,Blue2,InfoS,male,Not Specified,No,NEU," Me, I would just have more events that kind of revolve around IS during the semester. Here, there's not enough of those, I've been noticing. 
",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
387,Blue2,InfoS,male,Not Specified,No,NEG," No, I don't think there's enough guest speakers, panels, I don't think there's enough information sessions that… 
",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
